True_Class,Anomaly_Score,Predicted_Class
0,2.0974233,0
0,0.55437887,0
0,1.2815592,0
0,1.8267746,0
0,1.0738304,0
0,1.5218745,0
0,0.86406505,0
0,0.63126844,0
0,1.8926911,0
0,1.216914,0
0,1.2926792,0
0,0.85512894,0
0,1.6710744,0
0,1.4469113,0
0,1.2601402,0
0,3.2194164,0
0,1.133724,0
0,0.87427,0
0,1.7865278,0
0,0.830121,0
0,2.194372,0
0,0.72731376,0
0,1.0155267,0
0,0.74744916,0
0,0.73380125,0
0,1.0051949,0
0,0.956135,0
0,0.9848859,0
0,1.5331235,0
0,0.6294132,0
0,2.229308,0
0,2.102929,0
0,2.4490771,0
0,4.0738463,0
0,1.0796423,0
0,1.045641,0
0,1.3493534,0
0,2.3353598,0
0,0.980254,0
0,0.8738963,0
0,1.0131513,0
0,1.7321953,0
0,1.4015937,0
1,7.8176174,1
0,0.49797684,0
0,3.2249417,0
0,1.1059505,0
0,0.7907393,0
0,1.0383142,0
0,0.48398924,0
0,1.4787074,0
0,1.2341431,0
0,1.508234,0
0,1.0565114,0
0,2.1578052,0
0,2.4529688,0
0,2.1452227,0
0,2.2956083,0
0,3.4505134,0
0,0.521724,0
0,1.0546538,0
0,1.6742628,0
0,1.229822,0
0,0.7308723,0
0,1.0773782,0
0,1.1809595,0
0,0.86280704,0
0,0.953646,0
0,1.1676084,0
0,2.2159204,0
0,1.9860834,0
0,2.308102,0
0,0.81173944,0
0,1.6512302,0
0,3.2211678,0
0,1.048651,0
0,1.6393816,0
0,1.8450205,0
0,1.5500795,0
0,2.5550272,0
0,1.6459591,0
0,0.619733,0
0,1.3376794,0
0,1.0714257,0
0,1.7216923,0
0,0.8425086,0
0,0.68276596,0
0,1.2965908,0
0,1.4388676,0
0,1.5292337,0
0,1.4810382,0
0,0.90682346,0
0,1.0058242,0
0,3.2573485,0
0,0.8785967,0
0,1.3270557,0
0,1.449409,0
0,1.6751206,0
0,1.110753,0
0,1.8792762,0
0,1.0942895,0
0,1.1100739,0
0,1.4478422,0
0,0.9965878,0
0,1.0834472,0
0,1.2396814,0
0,1.4668866,0
0,0.48095793,0
0,1.2637506,0
0,2.4046323,0
0,1.2527035,0
0,0.637453,0
0,1.0790567,0
0,1.8833648,0
0,2.7629,0
0,0.47102392,0
0,1.2482097,0
0,1.03,0
0,1.5180897,0
0,1.6872425,0
0,1.0185707,0
0,0.6443373,0
0,0.46405873,0
0,0.44236678,0
0,1.2027969,0
0,1.4055675,0
0,2.8149908,0
0,1.6096141,0
0,2.2874322,0
0,2.8764796,0
0,1.068348,0
0,0.71722966,0
0,0.7996112,0
0,1.3800734,0
0,2.0592685,0
0,1.2968632,0
0,1.6436522,0
0,0.8004112,0
0,0.89464617,0
0,1.2577145,0
0,0.81902343,0
0,1.3043463,0
0,1.0463178,0
0,0.53723955,0
0,0.6741517,0
0,1.0277809,0
0,0.64132524,0
0,1.5806761,0
0,2.9582758,0
0,0.8104173,0
0,0.92552155,0
0,0.9050642,0
0,1.5715281,0
0,1.1832622,0
0,1.1841462,0
0,0.5336437,0
0,3.1216915,0
0,2.5026984,0
0,2.3289976,0
0,1.1089283,0
0,2.195616,0
0,0.7381067,0
0,0.6073338,0
0,0.84932035,0
0,0.9551501,0
0,0.7299379,0
0,0.625112,0
0,1.0923706,0
0,2.798591,0
0,0.59012294,0
0,0.5806865,0
0,1.472528,0
0,1.6820143,0
0,1.3644708,0
0,1.4171784,0
0,2.5786178,0
0,0.80637383,0
0,5.8858476,0
0,1.5859439,0
0,1.3387502,0
0,3.011817,0
0,1.7582986,0
0,1.1563172,0
0,1.1595106,0
0,1.0722058,0
0,3.544878,0
0,1.0767974,0
0,2.3054678,0
0,2.2410152,0
0,0.52665776,0
0,0.8161672,0
0,0.76295096,0
0,0.9883345,0
0,1.760529,0
0,1.2797452,0
0,2.5020318,0
0,1.6771952,0
0,0.84813666,0
0,1.1253058,0
0,1.2162541,0
0,1.2879115,0
0,0.7313091,0
0,1.4985267,0
0,1.7104533,0
0,2.1377249,0
0,1.123574,0
0,0.7606153,0
0,0.8544275,0
0,1.1523273,0
0,1.1874654,0
0,1.1161169,0
0,1.4446275,0
0,1.413843,0
0,0.50643957,0
0,0.9928962,0
0,0.7338794,0
0,2.2035975,0
0,0.43776926,0
0,2.4230468,0
0,1.6478146,0
0,1.309491,0
0,1.0707438,0
0,2.1103213,0
0,1.7781785,0
0,1.5600725,0
0,0.84855217,0
0,0.87494904,0
0,2.2628403,0
0,1.1059505,0
0,1.7077681,0
0,2.4491498,0
0,0.7313969,0
0,1.3336275,0
0,1.5795647,0
0,0.51320446,0
0,1.3755145,0
0,0.711567,0
0,1.56997,0
0,1.1340022,0
0,1.071452,0
0,1.9613205,0
0,0.5139601,0
0,0.48664725,0
0,1.1389339,0
0,0.81933683,0
0,0.9074949,0
0,1.9164121,0
0,1.1675917,0
0,0.59696805,0
0,0.9620345,0
0,0.9620345,0
0,0.97079235,0
0,0.97079235,0
0,1.7032137,0
0,0.69056976,0
0,1.8527944,0
0,1.5132184,0
0,1.0213972,0
0,1.0484834,0
0,0.6282559,0
0,1.2075293,0
0,2.6517396,0
0,0.48476985,0
0,2.6291106,0
0,1.8904963,0
0,1.0915484,0
0,1.2546414,0
0,0.9518051,0
0,3.6859596,0
0,0.82880473,0
0,1.0333601,0
0,1.2689408,0
0,0.8269224,0
0,1.1066251,0
0,1.437286,0
0,0.9496201,0
0,1.486962,0
0,1.6178204,0
0,1.3932347,0
0,1.4218808,0
0,0.81979275,0
0,1.2688608,0
0,1.4645904,0
0,1.3618038,0
0,1.2675169,0
0,1.2805247,0
0,0.9403402,0
0,0.44943956,0
0,0.54475695,0
0,0.860947,0
0,0.76015055,0
0,1.0183607,0
0,1.3055615,0
0,3.3653705,0
0,3.2064576,0
0,4.2619514,0
0,0.44314647,0
0,0.71496606,0
0,1.3607734,0
0,1.1679701,0
0,0.86384565,0
0,0.770087,0
0,2.6530297,0
0,0.70850253,0
0,1.328499,0
0,1.2061803,0
0,1.814095,0
0,0.66994333,0
0,0.6489333,0
0,1.045504,0
0,0.7550645,0
0,1.3871346,0
0,1.3547107,0
0,1.6259027,0
0,2.868997,0
0,2.1726115,0
0,0.87258434,0
0,1.5861149,0
0,1.3450902,0
0,0.84092474,0
0,1.4049784,0
0,0.9140313,0
0,0.36346143,0
0,1.3432341,0
0,0.8290684,0
0,1.1441729,0
0,1.2419128,0
0,0.46082234,0
0,2.1988356,0
0,2.7888718,0
0,1.3443096,0
0,0.7550645,0
0,1.0238906,0
0,1.105065,0
0,1.901031,0
0,1.4907986,0
0,0.9940484,0
0,0.9967381,0
0,1.1635972,0
0,0.683549,0
0,1.2313616,0
0,1.1931179,0
0,0.9674534,0
0,1.1145842,0
0,1.1613727,0
0,1.407328,0
0,1.2254888,0
0,2.989166,0
0,0.51007766,0
0,0.5087514,0
0,1.3953888,0
0,1.8841609,0
0,0.94145066,0
0,2.9170914,0
0,1.2970904,0
0,0.8219771,0
0,0.6927042,0
0,2.093477,0
0,0.7900059,0
0,0.60215795,0
0,1.9847883,0
0,1.3612539,0
0,2.1014357,0
0,1.6613255,0
0,1.5267793,0
0,0.8700356,0
0,0.7258027,0
0,3.2696989,0
0,1.6518339,0
0,1.0108873,0
0,1.3886817,0
0,1.2924627,0
0,1.6638566,0
0,0.80849314,0
0,0.99137026,0
0,2.066069,0
0,1.3901552,0
0,0.8711233,0
0,1.0794147,0
0,1.1143233,0
0,7.1759257,1
0,2.177638,0
0,1.4339578,0
0,2.0745783,0
0,0.92658216,0
0,1.2167106,0
0,0.8357579,0
0,0.73556376,0
0,1.7540057,0
0,2.0454473,0
0,0.8115041,0
0,1.0089413,0
0,2.1963131,0
0,0.70615757,0
0,2.2413104,0
0,1.9158709,0
0,0.73248065,0
0,0.53084594,0
0,0.95352054,0
0,1.5680194,0
0,1.274903,0
0,1.4673493,0
0,1.8060511,0
0,1.1680455,0
0,2.037232,0
0,3.3894522,0
0,1.1478353,0
0,1.2615142,0
0,0.95363796,0
0,1.4660138,0
0,1.9064721,0
0,1.8115182,0
0,1.1044946,0
0,0.5851751,0
0,0.90980107,0
0,1.2890825,0
0,0.64821386,0
0,0.8544589,0
0,1.0551735,0
0,1.5947791,0
0,0.68526655,0
0,0.94791603,0
0,1.3710685,0
0,3.0162773,0
0,1.5778666,0
0,0.7419999,0
0,1.8727007,0
0,2.1383104,0
0,0.6181632,0
0,1.0454911,0
0,0.9618133,0
0,2.1187794,0
0,1.0186174,0
0,1.0318415,0
0,0.8225464,0
0,0.7610505,0
0,0.9587168,0
0,0.8117448,0
0,1.5337493,0
0,0.82319283,0
0,1.4900666,0
0,0.9790952,0
0,0.98273414,0
0,1.3860638,0
0,1.0482047,0
0,1.8438462,0
0,0.6264066,0
0,2.1611943,0
0,1.4007736,0
0,0.5173939,0
0,1.349337,0
0,2.9265866,0
0,0.9109109,0
0,2.1355891,0
0,1.9113764,0
0,1.2453637,0
0,0.8949152,0
0,1.4472314,0
0,0.87888503,0
0,1.2356467,0
0,0.7784526,0
0,1.2050456,0
0,2.3743954,0
0,1.260228,0
0,0.7302791,0
0,0.7121775,0
0,0.9999898,0
0,1.7485518,0
0,0.9471685,0
0,0.67118496,0
0,1.3416415,0
0,0.7894911,0
0,0.84561753,0
0,1.2006086,0
0,1.6950146,0
0,1.0305377,0
0,0.83548254,0
0,0.5492703,0
0,1.432835,0
0,0.63660043,0
0,0.9559526,0
0,1.6722926,0
0,1.56461,0
0,0.8730073,0
0,0.7512886,0
0,1.5338476,0
0,0.7715414,0
0,1.6848805,0
0,1.4383278,0
0,1.0579411,0
0,0.4854448,0
0,1.6829118,0
0,2.3427339,0
0,1.2264311,0
0,1.6979818,0
0,0.9813984,0
0,1.1458063,0
0,1.1986585,0
0,0.81089586,0
0,0.75435406,0
0,0.9794394,0
0,0.94694966,0
0,1.841846,0
0,0.7687973,0
0,2.0828707,0
0,2.1647446,0
0,1.0964597,0
0,0.7003571,0
0,0.8187597,0
0,1.1264472,0
0,1.4222454,0
0,0.58559626,0
0,1.3660948,0
0,1.212189,0
0,0.74563766,0
0,0.7184016,0
0,1.3517525,0
0,1.5855103,0
0,1.3376034,0
0,1.766688,0
0,0.9503448,0
0,1.0372555,0
0,0.5744562,0
0,0.7055828,0
0,0.8450996,0
0,0.9109757,0
0,2.1182811,0
0,2.4637313,0
0,0.9126463,0
0,0.6208847,0
0,1.8927529,0
0,0.9054749,0
0,0.9251804,0
0,1.5065541,0
0,1.523023,0
0,0.83269125,0
0,1.0454919,0
0,1.0731771,0
0,2.021087,0
0,0.49995366,0
0,1.260473,0
0,1.1462058,0
0,2.1340296,0
0,0.5693273,0
0,0.89071506,0
0,1.2034235,0
0,1.885632,0
0,2.3890207,0
0,3.4594839,0
0,1.4496937,0
0,1.5952116,0
0,1.733864,0
0,0.9178253,0
0,2.2464762,0
0,3.5152385,0
0,0.6341897,0
0,1.8569934,0
0,1.0802693,0
0,2.1222177,0
0,0.9694222,0
0,1.4670954,0
0,0.68318605,0
0,2.1285348,0
0,1.04801,0
0,2.9560494,0
0,4.580604,0
0,1.0619864,0
0,0.58845836,0
0,0.51250166,0
0,0.68034106,0
0,1.4059515,0
0,0.8133063,0
0,0.99812305,0
0,1.218055,0
0,0.73587054,0
0,0.6261991,0
0,0.8301038,0
0,0.9901688,0
0,0.87465686,0
0,1.3402563,0
0,1.3163018,0
0,0.77503973,0
0,0.8686637,0
0,2.5855265,0
0,0.8001626,0
0,3.338492,0
0,0.8407102,0
0,1.2011677,0
0,0.88229996,0
0,1.8633775,0
0,1.5544941,0
0,2.1566534,0
0,0.67453945,0
0,0.6035858,0
0,2.0643542,0
0,1.0753633,0
0,0.92980665,0
0,1.4908193,0
0,1.0004139,0
0,0.62667805,0
0,4.0683203,0
0,1.123755,0
0,1.2385517,0
0,1.6533488,0
0,0.7171895,0
0,1.4104339,0
0,0.692887,0
0,1.4045165,0
0,0.95701754,0
0,2.5116227,0
0,1.0228838,0
0,1.2828326,0
0,1.6419383,0
0,1.5472157,0
0,2.678876,0
0,1.3522722,0
0,1.4643333,0
0,1.024327,0
0,1.6090184,0
0,1.1238118,0
0,0.9751852,0
0,1.3849735,0
0,0.77027833,0
0,1.4586072,0
0,0.51856863,0
0,2.082149,0
0,1.0393223,0
0,1.0878354,0
0,0.8795693,0
0,0.7777528,0
0,0.6077709,0
0,0.8381541,0
0,0.80613595,0
0,1.9814831,0
0,1.6897053,0
0,3.2734134,0
0,1.9709508,0
0,1.5089899,0
0,1.9982581,0
0,0.629448,0
0,0.7536,0
0,2.052513,0
0,0.7303487,0
0,0.7795464,0
0,1.6106709,0
0,1.2443318,0
0,1.0979974,0
0,0.77539486,0
0,1.9443492,0
0,1.2554215,0
0,1.1969249,0
0,0.8191209,0
0,1.0629376,0
0,1.3020627,0
0,1.0237783,0
0,2.152389,0
0,1.5893579,0
0,0.56396174,0
0,4.061676,0
0,1.7027346,0
0,0.990815,0
0,0.9016249,0
0,0.91004944,0
0,2.7688797,0
0,2.7304192,0
0,1.0084869,0
0,1.6491408,0
0,1.6727785,0
0,1.3864814,0
0,0.96118224,0
0,0.55050343,0
0,0.44270843,0
0,0.9153884,0
0,1.1061854,0
0,0.76542234,0
0,1.6648233,0
0,1.0337445,0
0,0.79028344,0
0,1.0230123,0
0,1.0526897,0
0,1.1715404,0
0,1.0980718,0
0,1.4888462,0
0,1.0499303,0
0,0.5843416,0
0,1.4913816,0
0,0.7213932,0
0,1.530011,0
0,0.8906605,0
0,0.98915905,0
0,3.4050424,0
0,1.4793843,0
0,0.8044277,0
0,1.2112162,0
0,1.9030415,0
0,2.8932438,0
0,1.484214,0
0,1.3304528,0
0,1.1172245,0
0,1.0342002,0
0,1.7428498,0
0,0.8172348,0
0,1.6075584,0
0,0.56025064,0
0,2.5776114,0
0,1.20903,0
0,0.902579,0
0,0.70620394,0
0,0.8447214,0
0,1.1714027,0
0,0.5214491,0
0,1.027425,0
0,1.5658556,0
0,1.1832656,0
0,1.3590709,0
0,0.6264295,0
0,2.2031732,0
0,1.5293978,0
0,0.51907384,0
0,0.8810445,0
0,0.70975864,0
0,1.4783877,0
0,0.6027421,0
0,3.4450388,0
0,1.9908878,0
0,1.0798943,0
0,1.5299681,0
0,1.65321,0
0,2.506103,0
0,0.9641363,0
0,1.376432,0
0,1.8148044,0
0,1.3357898,0
0,1.4270687,0
0,0.68483204,0
0,3.6491969,0
0,1.1501491,0
0,0.8725134,0
0,0.6078561,0
0,0.6145891,0
0,0.85142565,0
0,0.8490876,0
0,0.9463822,0
0,0.982315,0
0,0.8486348,0
0,1.9966841,0
0,0.65000486,0
0,1.2160003,0
0,0.83222926,0
0,0.82451457,0
0,3.1534212,0
0,0.9365917,0
0,2.5715644,0
0,0.6339498,0
0,2.268354,0
0,0.8667366,0
0,0.64308214,0
0,2.0008807,0
0,1.7591287,0
0,1.0447233,0
0,0.8706967,0
0,0.99488354,0
0,0.8477045,0
0,1.5018278,0
0,0.7241786,0
0,1.1485009,0
0,1.53005,0
0,0.9991851,0
0,1.2708218,0
0,1.3045828,0
0,0.71308255,0
0,2.7548158,0
0,1.6110951,0
0,1.2440737,0
0,3.7519214,0
0,1.5975219,0
0,0.5380895,0
0,2.226393,0
0,1.0568525,0
0,4.318489,0
0,0.849273,0
0,4.2762146,0
0,1.2348148,0
0,1.2786974,0
0,1.0810411,0
0,4.067948,0
0,0.91275996,0
0,2.7195082,0
0,0.6099957,0
0,1.346953,0
0,0.8092756,0
0,0.50225544,0
0,1.6596986,0
0,0.6134724,0
0,0.9726274,0
0,0.6777063,0
0,2.6356153,0
0,3.7946212,0
0,1.4354599,0
0,2.2151246,0
0,0.69157207,0
0,1.1681082,0
0,3.8710082,0
0,0.94658875,0
0,1.8390919,0
0,0.54072624,0
0,2.7674098,0
0,1.1331974,0
0,1.2971072,0
0,1.2798584,0
0,1.4603052,0
0,1.2540091,0
0,0.55266476,0
0,1.0409449,0
0,0.87697595,0
0,1.1202542,0
0,1.2024616,0
0,1.2224149,0
0,2.348043,0
0,0.86293787,0
0,0.87495667,0
0,0.5877737,0
0,1.3407569,0
0,1.1100487,0
0,0.9839943,0
0,1.0168048,0
0,0.8935122,0
0,0.58530486,0
0,2.166679,0
0,1.5718346,0
0,1.0631907,0
0,1.2706968,0
0,1.0874518,0
0,0.7925525,0
0,0.8662765,0
0,0.80475926,0
0,0.5313845,0
0,0.8428725,0
0,0.75094134,0
0,1.0935225,0
0,1.7915162,0
0,0.83126885,0
0,1.2209467,0
0,0.9002612,0
0,1.0297372,0
0,1.8225586,0
0,0.68276536,0
0,1.5234503,0
0,1.107118,0
0,0.5508815,0
0,1.9485278,0
0,2.7947032,0
0,1.8130293,0
0,0.9620519,0
0,0.6376372,0
0,2.363435,0
0,1.642097,0
0,1.2826201,0
0,0.9731951,0
0,3.8299487,0
0,0.95027035,0
0,1.261008,0
0,1.055577,0
0,1.4408767,0
0,1.2956872,0
0,1.0460205,0
0,0.8423453,0
0,2.836526,0
0,1.0996492,0
0,0.88149154,0
0,1.0451808,0
0,0.6506908,0
0,1.5288571,0
0,1.8476993,0
0,0.61011225,0
0,0.81050926,0
0,2.0612228,0
0,0.73274535,0
0,1.1870613,0
0,1.2497575,0
0,1.5038856,0
0,1.8716193,0
0,1.6808943,0
0,1.0210642,0
0,0.98481256,0
0,2.772522,0
0,0.901584,0
0,4.8451557,0
0,0.9515745,0
0,1.1952031,0
0,0.7086648,0
0,2.3259177,0
0,1.1367052,0
0,1.2762924,0
0,0.85012144,0
0,2.5888236,0
0,0.9156783,0
0,1.3866373,0
0,0.7072671,0
0,2.2488036,0
0,0.9181565,0
0,1.6370407,0
0,0.712574,0
0,0.51575464,0
0,1.0185043,0
0,1.0230193,0
0,0.956702,0
0,1.5927042,0
0,1.1909058,0
0,2.0058384,0
0,1.479876,0
0,1.2555443,0
0,1.3264437,0
0,0.9476533,0
0,0.8514369,0
0,0.9413654,0
0,0.5585239,0
0,1.1393968,0
0,1.1885962,0
0,0.6473671,0
0,1.602193,0
0,0.6577954,0
0,2.424983,0
0,1.1537068,0
0,0.9337827,0
0,2.33288,0
0,0.70126504,0
0,1.880151,0
0,1.5682214,0
0,0.35054284,0
0,0.70496744,0
0,4.431114,0
0,0.66143507,0
0,3.3029447,0
0,1.7500322,0
0,0.69943,0
0,0.7691101,0
0,0.9071808,0
0,1.4500618,0
0,1.3303473,0
0,1.0400679,0
0,1.4366723,0
0,1.1975163,0
0,1.2047815,0
0,0.84189624,0
0,0.7357231,0
0,1.5447286,0
0,1.9411623,0
0,1.0489988,0
0,1.1622308,0
0,1.3718662,0
0,0.35576087,0
0,0.73074466,0
0,1.7722822,0
0,1.1535151,0
0,1.5027494,0
0,0.7393826,0
0,0.5300619,0
0,0.96696943,0
0,0.82984287,0
0,0.8317247,0
0,0.9418665,0
0,1.1276774,0
0,1.7816783,0
0,1.0765672,0
0,2.6413205,0
0,3.3347788,0
0,1.536381,0
0,1.051598,0
0,1.1970756,0
0,1.0801891,0
0,1.292583,0
0,0.84652334,0
0,1.3327104,0
0,1.5638644,0
0,0.6349237,0
0,1.6100332,0
0,1.3301322,0
0,1.2719873,0
0,3.7326367,0
0,1.0707471,0
0,1.179454,0
0,1.3133909,0
0,3.7215445,0
0,0.9332221,0
0,1.1363155,0
0,1.212964,0
0,0.84250087,0
0,0.58313733,0
0,1.4321061,0
0,0.5967524,0
0,1.1907135,0
0,2.162271,0
0,1.395963,0
0,1.594852,0
0,1.2716526,0
0,1.0946165,0
0,0.6846111,0
0,3.2751095,0
0,1.3514187,0
0,1.4968828,0
0,1.6994601,0
0,0.9387218,0
0,1.2925997,0
0,0.47392723,0
0,0.6129316,0
0,1.043518,0
0,0.35054284,0
0,1.4201311,0
0,2.4854243,0
0,0.7966292,0
0,0.93151945,0
0,1.686373,0
0,3.2356098,0
0,1.4946344,0
0,0.6273512,0
0,0.70570946,0
0,1.8707577,0
0,0.5710182,0
0,0.35054284,0
0,3.501696,0
0,0.82073116,0
0,1.5589868,0
0,1.2910008,0
0,1.2499791,0
0,2.9490106,0
0,2.2003448,0
0,1.8900474,0
0,0.6321854,0
0,2.1875503,0
0,0.35054284,0
0,2.2213764,0
0,1.876674,0
0,0.9863812,0
0,1.1322074,0
0,1.3513246,0
0,1.1820517,0
0,1.3200778,0
0,0.7324027,0
0,0.7814141,0
0,1.1893247,0
0,1.2267711,0
0,0.35054284,0
0,1.0813111,0
0,0.7786791,0
0,1.6057618,0
0,0.7668082,0
0,0.47816947,0
0,0.60669655,0
0,1.943996,0
0,4.320894,0
0,1.0709131,0
0,2.1762893,0
0,1.5544281,0
0,0.45245987,0
0,1.3403592,0
0,2.2880428,0
0,0.64230233,0
0,0.35054284,0
0,2.255593,0
0,0.70598406,0
0,1.5639832,0
0,1.8729372,0
0,1.6380876,0
0,0.35054284,0
0,1.4050044,0
0,2.5269089,0
0,2.0277963,0
0,1.8468221,0
0,1.1341012,0
0,1.2825826,0
0,1.313084,0
0,2.6285198,0
0,0.35054284,0
0,1.2039996,0
0,0.58845836,0
0,1.1331533,0
0,0.601773,0
0,1.6936369,0
0,1.1163267,0
0,0.58831036,0
0,0.7870549,0
0,1.258081,0
0,0.90883785,0
0,1.2555083,0
0,1.4636258,0
0,2.5672498,0
0,0.8073894,0
0,0.71847266,0
0,0.8698051,0
0,0.86661154,0
0,1.5304705,0
0,2.0647886,0
0,1.5815296,0
0,0.69310755,0
0,1.5272886,0
0,2.0260212,0
0,1.8509613,0
0,2.9356205,0
0,1.640363,0
0,1.8422892,0
0,1.2842497,0
0,0.71169597,0
0,0.82708997,0
0,0.47153825,0
0,0.72017163,0
0,1.0384028,0
0,1.0785024,0
0,3.8100212,0
0,1.4678488,0
0,1.0344094,0
0,0.7666208,0
0,1.1910547,0
0,0.8516047,0
0,0.9218644,0
0,1.9616464,0
0,0.90372956,0
0,2.0617023,0
0,1.7150499,0
0,1.0893998,0
0,1.6153635,0
0,2.008717,0
0,0.9969431,0
0,1.1898216,0
0,1.1619153,0
0,0.8451195,0
0,1.132685,0
0,3.0541599,0
0,1.2250795,0
0,0.77527153,0
0,1.3355644,0
0,1.0462219,0
0,1.3378723,0
0,1.1371477,0
0,1.2615976,0
0,0.82440054,0
0,1.5902736,0
0,0.779966,0
0,4.3251944,0
0,2.2046437,0
0,1.1679788,0
0,0.45356357,0
0,0.5700453,0
0,0.98225075,0
0,0.73425347,0
0,1.0601376,0
0,0.55266476,0
0,0.3560805,0
0,1.5723908,0
0,0.89053303,0
0,0.35054284,0
0,1.1753991,0
0,1.2136607,0
0,0.6341778,0
0,0.95274335,0
0,1.2176497,0
0,2.2238545,0
0,0.67660236,0
0,1.6627637,0
0,0.8726218,0
0,0.9744469,0
0,0.7278455,0
0,0.8551582,0
0,2.3441901,0
0,0.7224513,0
0,0.8004807,0
0,1.6198747,0
0,0.35054284,0
0,1.1050645,0
0,1.2314589,0
0,1.5604249,0
0,1.233058,0
0,0.7247747,0
0,1.2889156,0
0,0.345909,0
0,2.3135972,0
0,0.35054284,0
0,0.9832814,0
0,0.9527333,0
0,1.2057782,0
0,1.3312825,0
0,1.799145,0
0,1.6857326,0
0,1.2052013,0
0,1.1437154,0
0,1.1816944,0
0,1.4197972,0
0,0.58983296,0
0,2.203916,0
0,0.8610989,0
0,1.0661795,0
0,0.9862215,0
0,1.8884493,0
0,0.6698367,0
0,1.3929275,0
0,1.0904584,0
0,0.65901214,0
0,0.81828743,0
0,1.2398851,0
0,5.9569845,0
0,0.9225119,0
0,0.82786644,0
0,2.177137,0
0,1.4513345,0
0,0.8129149,0
0,1.1821656,0
0,0.8771432,0
0,1.7680948,0
0,2.6795065,0
0,2.4492848,0
0,1.2140003,0
0,1.134101,0
0,1.1351405,0
0,0.76697093,0
0,1.1657778,0
0,1.1370509,0
0,1.4112803,0
0,1.1274612,0
0,0.5312435,0
0,1.422635,0
0,0.72293305,0
0,0.82175064,0
0,1.339606,0
0,1.2446017,0
0,0.7989834,0
0,0.61566746,0
0,1.2231035,0
0,1.2843369,0
0,1.4294184,0
0,0.6026727,0
0,0.6553287,0
0,0.73736733,0
0,1.4421866,0
0,1.1655672,0
0,2.4191005,0
0,0.6658924,0
0,2.3442962,0
0,0.740485,0
0,2.7523625,0
0,1.3506255,0
0,2.550553,0
0,1.5950503,0
1,8.528635,1
0,1.1435411,0
0,1.7133675,0
0,2.0572474,0
0,0.77093756,0
0,0.5497757,0
0,1.0602509,0
0,0.790523,0
0,1.1892328,0
0,1.1175506,0
0,0.841878,0
0,1.4039108,0
0,0.5154918,0
0,1.1544814,0
0,2.7460968,0
0,1.6615931,0
0,0.5796296,0
0,1.0876365,0
0,1.2222804,0
0,0.96591985,0
0,0.9388282,0
0,2.182669,0
0,0.7476754,0
0,1.4928883,0
0,0.6717401,0
0,0.6653032,0
0,2.4852931,0
0,2.2878647,0
0,0.9382087,0
0,1.314785,0
0,1.7260674,0
0,2.4751987,0
0,1.1342782,0
0,1.7582624,0
0,3.709532,0
0,1.2574351,0
0,1.0519346,0
0,1.1631854,0
0,1.26093,0
0,0.4896105,0
0,1.9821606,0
0,1.7843758,0
0,1.101371,0
0,0.91948444,0
0,0.74672866,0
0,2.3994122,0
0,0.4153663,0
0,4.0983987,0
0,2.7329457,0
0,2.0361142,0
0,2.1958306,0
0,1.6326008,0
0,1.09372,0
0,1.3013166,0
0,0.55998975,0
0,0.721705,0
0,0.90096444,0
0,0.678185,0
0,0.7593212,0
0,1.4807298,0
0,1.3379806,0
0,0.7445782,0
0,1.9946575,0
0,1.080615,0
0,2.8772829,0
0,1.5810877,0
0,1.0822989,0
0,1.567377,0
0,0.6987906,0
0,1.7442664,0
0,1.5745325,0
0,3.3478255,0
0,0.6030434,0
0,1.6066169,0
0,2.4465027,0
0,0.9226837,0
0,1.1440454,0
0,0.4614546,0
0,1.8363347,0
0,2.0635145,0
0,1.3559421,0
0,2.1320486,0
0,1.1445235,0
0,0.6954034,0
0,1.8140494,0
0,0.7638488,0
0,0.7462483,0
0,0.96570987,0
0,1.5370065,0
0,1.0896829,0
0,2.5106626,0
0,1.4449701,0
0,2.6084683,0
0,1.1180594,0
0,1.9339355,0
0,0.58564425,0
0,1.7880732,0
0,0.73657185,0
0,3.8717027,0
0,0.8710779,0
0,1.6425843,0
0,0.72726095,0
0,0.35054284,0
0,1.3818569,0
0,1.903344,0
0,1.1474724,0
0,1.2265282,0
0,2.807138,0
0,2.0238254,0
0,0.90010417,0
0,0.8221926,0
0,1.6882161,0
0,1.3219757,0
0,0.35054284,0
0,0.8566916,0
0,2.2271476,0
0,1.027919,0
0,1.094228,0
0,0.7482869,0
0,1.2570183,0
0,1.033885,0
0,0.7049477,0
0,1.5717318,0
0,0.977973,0
0,1.0699185,0
0,2.0906782,0
0,1.0027092,0
0,1.0123681,0
0,0.9610498,0
0,0.8625773,0
0,1.8326148,0
0,1.3201293,0
0,0.74118334,0
0,1.4180576,0
0,0.85432065,0
0,3.5213218,0
0,1.2727962,0
0,1.2625756,0
0,0.80543107,0
0,0.8467152,0
0,0.50928754,0
0,0.9371517,0
0,1.6717875,0
0,1.0419228,0
0,2.8124654,0
0,0.9172881,0
0,2.3673015,0
0,0.8356791,0
0,0.6398266,0
0,1.3818973,0
0,2.2404604,0
0,1.519381,0
0,1.6021302,0
0,1.4878436,0
0,1.4191363,0
0,2.6717665,0
0,0.70017,0
0,0.77648866,0
0,1.7677797,0
0,2.0515122,0
0,1.1041356,0
0,1.0676869,0
0,0.5829726,0
0,1.0842029,0
0,1.7290192,0
0,1.0903149,0
0,1.3585289,0
0,0.97628105,0
0,1.4011661,0
0,1.2591392,0
0,0.85316515,0
0,0.5573813,0
